A8,B8,C8,D8,E8,F8,G8,H8,A7,B7,C7,D7,E7,F7,G7,H7,A6,B6,C6,D6,E6,F6,G6,H6,A5,B5,C5,D5,E5,F5,G5,H5,A4,B4,C4,D4,E4,F4,G4,H4,A3,B3,C3,D3,E3,F3,G3,H3,A2,B2,C2,D2,E2,F2,G2,H2,A1,B1,C1,D1,E1,F1,G1,H1,Active Player,White Kingside Castling Right,White Queenside Castling Right,Black Kingside Castling Right,Black Queenside Castling Right,En passant Target,Halfmove Clock,Fullmove Number,Who is winning
0.6666666666666666,0.3333333333333333,0.75,1.0,1.0,0.9,0.6,1.0,0.16666666666666666,0.3333333333333333,0.5833333333333334,0.6363636363636364,0.7,0.5833333333333334,0.5833333333333334,1.0,0.0,0.6,0.5454545454545454,0.5,0.5,1.0,0.5,0.14285714285714285,0.625,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.45454545454545453,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.75,0.45454545454545453,0.5,0.5,0.5,0.5,0.4166666666666667,0.7142857142857143,0.4166666666666667,0.5555555555555556,0.3,0.3,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.011363636363636364,0.0,0.3944253531882398
0.6666666666666666,0.3333333333333333,0.75,1.0,1.0,0.9,0.6,1.0,0.16666666666666666,0.3333333333333333,0.5833333333333334,0.6363636363636364,0.7,0.5833333333333334,0.5833333333333334,1.0,0.0,0.6,0.5454545454545454,0.5,0.5,1.0,0.5,0.14285714285714285,0.625,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.36363636363636365,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.75,0.45454545454545453,0.5,0.5,0.5,0.5,0.4166666666666667,0.8571428571428571,0.4166666666666667,0.5555555555555556,0.3,0.3,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.8936170212765957,0.0,0.004219409282700422,0.4165712103856434
0.6666666666666666,0.3333333333333333,0.75,1.0,1.0,0.9,0.6,1.0,0.16666666666666666,0.3333333333333333,0.5833333333333334,0.5454545454545454,0.7,0.5833333333333334,0.5833333333333334,1.0,0.0,0.6,0.5454545454545454,0.5833333333333334,0.5,1.0,0.5,0.14285714285714285,0.625,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.36363636363636365,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.75,0.45454545454545453,0.5,0.5,0.5,0.5,0.4166666666666667,0.8571428571428571,0.4166666666666667,0.5555555555555556,0.3,0.3,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.004219409282700422,0.39862542955326463
0.6666666666666666,0.3333333333333333,0.75,1.0,1.0,0.9,0.6,1.0,0.16666666666666666,0.3333333333333333,0.5833333333333334,0.5454545454545454,0.7,0.5833333333333334,0.5833333333333334,1.0,0.0,0.6,0.5454545454545454,0.5833333333333334,0.5,1.0,0.5,0.14285714285714285,0.625,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.36363636363636365,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.75,0.45454545454545453,0.5,0.5,0.5,0.4166666666666667,0.4166666666666667,0.8571428571428571,0.4166666666666667,0.5555555555555556,0.3,0.3,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.5,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.008438818565400843,0.4119893088965254
0.6666666666666666,0.3333333333333333,0.75,1.0,1.0,0.9,1.0,0.0,0.16666666666666666,0.3333333333333333,0.5833333333333334,0.5454545454545454,0.7,0.5833333333333334,0.5833333333333334,1.0,0.0,0.6,0.5454545454545454,0.5833333333333334,0.5,1.0,0.5,0.14285714285714285,0.625,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.36363636363636365,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.75,0.45454545454545453,0.5,0.5,0.5,0.4166666666666667,0.4166666666666667,0.8571428571428571,0.4166666666666667,0.5555555555555556,0.3,0.3,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.5,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.011363636363636364,0.008438818565400843,0.3738067964872089
0.6666666666666666,0.3333333333333333,0.75,1.0,1.0,0.9,1.0,0.0,0.16666666666666666,0.3333333333333333,0.5833333333333334,0.5454545454545454,0.7,0.5833333333333334,0.5833333333333334,1.0,0.0,0.6,0.5454545454545454,0.5833333333333334,0.5,1.0,0.5,0.14285714285714285,0.625,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.36363636363636365,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5555555555555556,0.5,0.75,0.45454545454545453,0.5,0.5,0.5,0.4166666666666667,0.5,0.8571428571428571,0.4166666666666667,0.5555555555555556,0.3,0.3,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.5,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.012658227848101266,0.3818251240931653
0.6666666666666666,0.3333333333333333,0.75,1.0,1.0,0.9,1.0,0.0,0.16666666666666666,0.3333333333333333,0.5833333333333334,0.7272727272727273,0.7,0.5833333333333334,0.5833333333333334,1.0,0.0,0.6,0.5454545454545454,0.5833333333333334,0.5,0.75,0.5,0.14285714285714285,0.625,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.36363636363636365,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5555555555555556,0.5,0.75,0.45454545454545453,0.5,0.5,0.5,0.4166666666666667,0.5,0.8571428571428571,0.4166666666666667,0.5555555555555556,0.3,0.3,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.5,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.011363636363636364,0.012658227848101266,0.35815196639938907
0.6666666666666666,0.3333333333333333,0.75,1.0,1.0,0.9,1.0,0.0,0.16666666666666666,0.3333333333333333,0.5833333333333334,0.7272727272727273,0.7,0.5833333333333334,0.5833333333333334,1.0,0.0,0.6,0.5454545454545454,0.5833333333333334,0.5,0.75,0.5,0.14285714285714285,0.625,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.36363636363636365,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,0.5555555555555556,0.5,0.75,0.45454545454545453,0.5,0.5,0.5,0.5,0.5,0.8571428571428571,0.4166666666666667,0.5555555555555556,0.3,0.3,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.5,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.016877637130801686,0.3738067964872089
0.6666666666666666,0.3333333333333333,0.75,1.0,1.0,0.9,1.0,0.0,0.0,0.3333333333333333,0.5833333333333334,0.7272727272727273,0.7,0.5833333333333334,0.5833333333333334,1.0,0.0,0.6,0.5454545454545454,0.5833333333333334,0.5,0.75,0.5,0.14285714285714285,0.75,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.36363636363636365,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,0.5555555555555556,0.5,0.75,0.45454545454545453,0.5,0.5,0.5,0.5,0.5,0.8571428571428571,0.4166666666666667,0.5555555555555556,0.3,0.3,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.5,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,0.3617021276595745,0.0,0.016877637130801686,0.376479572355861
0.6666666666666666,0.3333333333333333,0.75,1.0,1.0,0.9,1.0,0.0,0.0,0.3333333333333333,0.5833333333333334,0.7272727272727273,0.7,0.5833333333333334,0.5833333333333334,1.0,0.0,0.6,0.5454545454545454,0.5833333333333334,0.5,0.75,0.5,0.14285714285714285,0.75,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.36363636363636365,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,0.6666666666666666,0.5,0.75,0.45454545454545453,0.5,0.5,0.5,0.5,0.5,0.8571428571428571,0.4166666666666667,0.5555555555555556,0.3,0.3,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.5,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.02109704641350211,0.4284077892325315
