A8,B8,C8,D8,E8,F8,G8,H8,A7,B7,C7,D7,E7,F7,G7,H7,A6,B6,C6,D6,E6,F6,G6,H6,A5,B5,C5,D5,E5,F5,G5,H5,A4,B4,C4,D4,E4,F4,G4,H4,A3,B3,C3,D3,E3,F3,G3,H3,A2,B2,C2,D2,E2,F2,G2,H2,A1,B1,C1,D1,E1,F1,G1,H1,Active Player,White Kingside Castling Right,White Queenside Castling Right,Black Kingside Castling Right,Black Queenside Castling Right,En passant Target,Halfmove Clock,Fullmove Number,Who is winning
0,2,3,5,4,0,6,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,3,1,0,0,4,-1,-5,0,0,0,0,-3,0,0,1,0,0,0,-1,0,-1,0,0,0,0,-1,0,-1,0,0,-6,-1,-1,-4,-2,-3,0,0,0,-2,-4,1,0,0,0,0,-1,0,15,-192
0,2,3,5,4,0,6,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,3,1,4,0,0,-1,-5,0,0,0,0,-3,0,0,1,0,0,0,-1,0,-1,0,0,0,0,-1,0,-1,0,0,-6,-1,-1,-4,-2,-3,0,0,0,-2,-4,-1,0,0,0,0,-1,1,15,-385
0,2,3,5,4,0,6,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,3,1,4,0,0,-1,-5,0,0,0,0,-3,0,0,1,0,0,0,-1,0,-1,0,0,0,0,-1,0,-1,-2,0,-6,-1,-1,-4,0,-3,0,0,0,-2,-4,1,0,0,0,0,-1,2,16,-113
0,2,3,5,4,0,0,6,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,3,1,4,0,0,-1,-5,0,0,0,0,-3,0,0,1,0,0,0,-1,0,-1,0,0,0,0,-1,0,-1,-2,0,-6,-1,-1,-4,0,-3,0,0,0,-2,-4,-1,0,0,0,0,-1,3,16,-414
0,2,3,5,4,0,0,6,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,3,1,4,0,0,-1,0,0,0,0,0,-3,0,0,1,-5,0,0,-1,0,-1,0,0,0,0,-1,0,-1,-2,0,-6,-1,-1,-4,0,-3,0,0,0,-2,-4,1,0,0,0,0,-1,4,17,-186
0,2,3,5,4,0,0,6,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,3,1,4,0,0,-1,0,0,0,0,0,-3,0,0,1,-5,0,0,-1,0,-1,0,0,0,0,-1,0,-1,-2,0,-6,-1,-1,-4,0,-3,0,0,0,-2,-4,-1,0,0,0,0,-1,0,17,-415
0,2,3,5,4,0,0,6,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,3,1,4,0,0,-1,0,0,0,0,0,-3,0,0,1,0,0,0,-1,0,-1,0,-5,0,0,-1,0,-1,-2,0,-6,-1,-1,-4,0,-3,0,0,0,-2,-4,1,0,0,0,0,-1,1,18,-258
0,2,3,5,4,0,0,6,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,3,1,0,0,0,-1,0,0,0,0,0,-3,0,0,1,0,0,0,4,0,-1,0,-5,0,0,-1,0,-1,-2,0,-6,-1,-1,-4,0,-3,0,0,0,-2,-4,-1,0,0,0,0,-1,0,18,-406
0,2,3,5,4,0,0,6,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,3,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,-3,0,-1,0,-5,0,0,-1,0,-1,-2,0,-6,-1,-1,-4,0,-3,0,0,0,-2,-4,1,0,0,0,0,-1,0,19,-468
0,2,3,5,4,0,0,0,0,1,0,1,0,1,6,1,0,0,1,0,1,0,0,3,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,-3,0,-1,0,-5,0,0,-1,0,-1,-2,0,-6,-1,-1,-4,0,-3,0,0,0,-2,-4,-1,0,0,0,0,-1,1,19,-561
0,2,3,5,4,0,0,0,0,1,0,1,0,1,6,1,0,0,1,0,1,0,0,3,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,-3,0,-1,0,-5,0,0,-1,0,-1,-2,-6,0,-1,-1,-4,0,-3,0,0,0,-2,-4,1,0,0,0,0,-1,2,20,-489
0,2,3,5,4,0,0,0,0,1,0,1,0,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,-1,0,3,0,0,0,0,0,0,1,0,0,0,-3,0,-1,0,-5,0,0,-1,0,-1,-2,-6,0,-1,-1,-4,0,-3,0,0,0,-2,-4,-1,0,0,0,0,-1,3,20,-613
0,2,3,5,4,0,0,0,0,1,0,1,0,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,-1,0,3,0,0,0,-3,0,0,1,0,0,0,0,0,-1,0,-5,0,0,-1,0,-1,-2,-6,0,-1,-1,-4,0,-3,0,0,0,-2,-4,1,0,0,0,0,-1,4,21,-461
0,2,3,0,4,0,0,0,0,1,0,1,0,1,6,1,0,5,1,0,1,0,0,0,1,0,0,0,-1,0,3,0,0,0,-3,0,0,1,0,0,0,0,0,-1,0,-5,0,0,-1,0,-1,-2,-6,0,-1,-1,-4,0,-3,0,0,0,-2,-4,-1,0,0,0,0,-1,5,21,-613
0,2,3,0,4,0,0,0,0,1,0,1,0,1,6,1,0,5,1,0,1,0,0,0,1,0,0,0,-1,0,3,0,0,0,-3,0,0,1,0,0,0,0,0,-1,0,0,0,-5,-1,0,-1,-2,-6,0,-1,-1,-4,0,-3,0,0,0,-2,-4,1,0,0,0,0,-1,6,22,-554
0,2,3,0,0,0,0,4,0,1,0,1,0,1,6,1,0,5,1,0,1,0,0,0,1,0,0,0,-1,0,3,0,0,0,-3,0,0,1,0,0,0,0,0,-1,0,0,0,-5,-1,0,-1,-2,-6,0,-1,-1,-4,0,-3,0,0,0,-2,-4,-1,0,0,0,0,-1,7,22,-586
0,2,3,0,0,0,0,4,0,1,0,1,0,1,6,1,0,5,1,0,1,0,0,0,1,0,0,0,-1,0,3,0,0,0,-3,0,-2,1,0,0,0,0,0,-1,0,0,0,-5,-1,0,-1,0,-6,0,-1,-1,-4,0,-3,0,0,0,-2,-4,1,0,0,0,0,-1,8,23,-557
0,2,3,0,0,0,0,4,0,1,0,1,0,1,6,1,0,5,1,0,1,3,0,0,1,0,0,0,-1,0,0,0,0,0,-3,0,-2,1,0,0,0,0,0,-1,0,0,0,-5,-1,0,-1,0,-6,0,-1,-1,-4,0,-3,0,0,0,-2,-4,-1,0,0,0,0,-1,9,23,-1127
0,2,3,0,0,0,0,4,0,1,0,1,0,1,6,1,0,5,1,0,1,3,0,0,1,0,0,0,-1,0,0,0,0,0,-3,0,0,1,0,0,0,0,0,-1,0,0,0,-5,-1,0,-1,0,-6,-2,-1,-1,-4,0,-3,0,0,0,-2,-4,1,0,0,0,0,-1,10,24,-581
0,2,3,0,0,0,0,4,0,1,0,1,3,1,6,1,0,5,1,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,-3,0,0,1,0,0,0,0,0,-1,0,0,0,-5,-1,0,-1,0,-6,-2,-1,-1,-4,0,-3,0,0,0,-2,-4,-1,0,0,0,0,-1,11,24,-658
0,2,3,0,0,0,0,4,0,1,0,1,3,1,6,1,0,5,1,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,-3,0,0,1,0,0,0,0,0,-1,0,0,0,-5,-1,0,-1,0,0,-2,-1,-1,-4,0,-3,0,0,-6,-2,-4,1,0,0,0,0,-1,12,25,-590
0,2,3,0,0,0,0,4,0,1,0,1,0,1,6,1,0,5,1,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,-3,0,0,1,0,3,0,0,0,-1,0,0,0,-5,-1,0,-1,0,0,-2,-1,-1,-4,0,-3,0,0,-6,-2,-4,-1,0,0,0,0,-1,13,25,-801
0,2,3,0,0,0,0,4,0,1,0,1,0,1,6,1,0,5,1,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,-3,0,0,1,0,-5,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,-2,-1,-1,-4,0,-3,0,0,-6,-2,-4,1,0,0,0,0,-1,0,26,-791
0,2,3,0,0,0,0,4,0,1,0,1,0,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,-3,0,0,1,0,-5,0,0,0,-1,5,0,0,0,-1,0,-1,0,0,-2,-1,-1,-4,0,-3,0,0,-6,-2,-4,-1,0,0,0,0,-1,1,26,-989
0,2,3,0,0,0,0,4,0,1,0,1,-5,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,-3,0,0,1,0,0,0,0,0,-1,5,0,0,0,-1,0,-1,0,0,-2,-1,-1,-4,0,-3,0,0,-6,-2,-4,1,0,0,0,0,-1,2,27,-775
0,2,3,0,0,0,0,4,0,1,0,1,-5,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,-3,0,0,1,0,0,0,0,0,5,0,0,0,0,-1,0,-1,0,0,-2,-1,-1,-4,0,-3,0,0,-6,-2,-4,-1,0,0,0,0,-1,0,27,-1016
0,2,3,0,0,0,0,4,0,1,0,1,-5,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,-3,0,0,1,0,0,0,0,0,5,0,0,0,0,-1,0,-1,0,-2,-2,-1,-1,-4,0,-3,0,0,-6,0,-4,1,0,0,0,0,-1,1,28,-777
0,2,3,0,0,0,0,4,0,1,0,1,-5,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,-1,5,0,0,0,0,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-2,-2,-1,-1,-4,0,-3,0,0,-6,0,-4,-1,0,0,0,0,-1,2,28,-882
0,2,3,0,0,0,0,4,0,1,0,1,-5,1,6,1,0,0,1,0,1,0,0,0,1,0,0,-3,-1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-2,-2,-1,-1,-4,0,-3,0,0,-6,0,-4,1,0,0,0,0,-1,3,29,-602
0,2,3,0,0,0,0,4,0,1,0,1,-5,1,6,1,0,0,0,0,1,0,0,0,1,0,0,1,-1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-2,-2,-1,-1,-4,0,-3,0,0,-6,0,-4,-1,0,0,0,0,-1,0,29,-589
0,2,3,0,0,0,0,4,0,1,0,1,-5,1,6,1,0,0,0,0,1,0,0,0,1,0,0,1,-1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-2,-2,0,-1,-4,0,-3,0,0,-6,0,-4,1,0,0,0,0,-1,0,30,-530
0,2,3,0,0,0,0,4,0,1,0,1,-5,1,6,1,0,0,0,0,1,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-2,-2,0,-1,-4,0,-3,0,0,-6,0,-4,-1,0,0,0,0,-1,1,30,
0,2,3,0,0,0,0,4,0,1,0,1,-5,1,6,1,0,0,0,0,1,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-2,-2,0,-1,0,-4,-3,0,0,-6,0,-4,1,0,0,0,0,-1,2,31,-661
